word,total_count,system,system_count,system_sloc,normalized_system_count,languages,contexts,categories
in,10286,freeminer,126,516,0.2441860465116279,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
in,10286,git2r,117,114486,0.0010219590168230176,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
in,10286,guava,397,145688,0.0027250013727966615,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
in,10286,immutables,61,47133,0.001294210001485159,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
in,10286,libxo,6,9062,0.0006621054954756124,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
in,10286,meta,99,17650,0.005609065155807365,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
in,10286,metrics,5,15234,0.0003282132072994617,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
in,10286,mgba,559,335182,0.0016677506548681015,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
in,10286,naemon-core,30,38923,0.0007707525113685996,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
in,10286,ovs,450,289815,0.0015527146628021324,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
in,10286,panda3d,784,589605,0.0013297037847372394,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
in,10286,proxygen,27,22714,0.0011886941974112882,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
in,10286,rigraph,564,309989,0.001819419398752859,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
in,10286,s3fs-fuse,10,21103,0.00047386627493721273,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
in,10286,toggldesktop,2137,370691,0.005764909318003404,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
in,10286,toxcore,15,24086,0.0006227684131860832,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
in,10286,weechat,26,210295,0.0001236358448845669,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
in,10286,wireshark,1254,4346078,0.00028853600878769317,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
over,289,Openfire,7,109551,6.389718030871466e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
over,289,Singularity,78,100316,0.0007775429642330236,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
over,289,Smack,17,89739,0.00018943825984243194,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
over,289,Spark,8,91707,8.72343441612963e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
over,289,caffe,1,21754,4.5968557506665444e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
over,289,ccv,9,274433,3.2794889827389565e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
over,289,deeplearning4j,9,554761,1.6223202424106957e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
over,289,drill,27,420706,6.417783440217159e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
over,289,freeminer,6,516,0.011627906976744186,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
over,289,git2r,6,114486,5.2408154708872704e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
over,289,guava,16,145688,0.00010982373290868156,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
over,289,mgba,3,335182,8.950361296250991e-06,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
over,289,naemon-core,11,38923,0.0002826092541684865,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
over,289,ovs,6,289815,2.07028621706951e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
over,289,panda3d,8,589605,1.3568405966706523e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
over,289,rigraph,13,309989,4.193697195706944e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
over,289,s3fs-fuse,1,21103,4.738662749372127e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
over,289,toggldesktop,1,370691,2.697664631728313e-06,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
over,289,wireshark,62,4346078,1.426573568168818e-05,"C,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
on,4982,Openfire,48,109551,0.00043815209354547196,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
on,4982,Singularity,168,100316,0.0016747079229634356,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
on,4982,Smack,69,89739,0.0007688964664192826,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
on,4982,Spark,116,91707,0.0012648979903387963,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
on,4982,caffe,15,21754,0.0006895283625999816,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
on,4982,ccv,114,274433,0.0004154019378136011,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
on,4982,cling,101,29129,0.0034673349582889906,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
on,4982,crow,12,8484,0.0014144271570014145,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
on,4982,deeplearning4j,320,554761,0.0005768249750793585,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
on,4982,drill,426,420706,0.0010125836094564851,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
on,4982,facebook-repo-ds2,78,9339,0.008352071956312239,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
on,4982,freeminer,163,516,0.31589147286821706,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
on,4982,git2r,42,114486,0.0003668570829621089,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
on,4982,guava,51,145688,0.0003500631486464225,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
on,4982,immutables,42,47133,0.0008910954108586341,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
on,4982,libxo,1,9062,0.00011035091591260208,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
on,4982,meta,1,17650,5.6657223796033995e-05,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
on,4982,metrics,178,15234,0.011684390179860837,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
on,4982,mgba,72,335182,0.00021480867111002382,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
on,4982,naemon-core,4,38923,0.00010276700151581327,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
on,4982,ovs,66,289815,0.00022773148387764607,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
on,4982,panda3d,124,589605,0.00021031029248395113,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
on,4982,proxygen,542,22714,0.02386193537025623,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
on,4982,rigraph,23,309989,7.419618115481517e-05,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
on,4982,toggldesktop,698,370691,0.0018829699129463624,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
on,4982,toxcore,4,24086,0.0001660715768496222,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
on,4982,weechat,27,210295,0.0001283910696878195,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
on,4982,wireshark,1477,4346078,0.00033984663873957164,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
of,7142,Openfire,57,109551,0.0005203056110852479,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
of,7142,Singularity,56,100316,0.0005582359743211452,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
of,7142,Smack,81,89739,0.0009026175910139405,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
of,7142,Spark,43,91707,0.0004688845998669676,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
of,7142,caffe,3,21754,0.00013790567251999633,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
of,7142,ccv,70,274433,0.00025507136532414105,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
of,7142,cglib,2,10058,0.00019884668920262477,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
of,7142,cling,23,29129,0.0007895911291153147,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
of,7142,deeplearning4j,506,554761,0.0009121044918442356,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
of,7142,drill,230,420706,0.0005467000708333135,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
of,7142,facebook-repo-ds2,3,9339,0.00032123353678124,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
of,7142,freeminer,65,516,0.12596899224806202,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
of,7142,git2r,12,114486,0.00010481630941774541,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
of,7142,guava,1075,145688,0.007378782054802043,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
of,7142,immutables,112,47133,0.0023762544289563574,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
of,7142,libxo,1,9062,0.00011035091591260208,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
of,7142,metrics,8,15234,0.0005251411316791387,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
of,7142,mgba,31,335182,9.248706672792692e-05,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
of,7142,naemon-core,13,38923,0.0003339927549263931,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
of,7142,ovs,327,289815,0.001128305988302883,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
of,7142,panda3d,47,589605,7.971438505440083e-05,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
of,7142,proxygen,11,22714,0.00048428282116756184,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
of,7142,rigraph,1147,309989,0.003700131294981435,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
of,7142,toggldesktop,93,370691,0.0002508828107507331,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
of,7142,toxcore,1,24086,4.151789421240555e-05,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
of,7142,weechat,19,210295,9.03492712617989e-05,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
of,7142,wireshark,3106,4346078,0.0007146673391503788,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",preposition
or,1469,Openfire,11,109551,0.00010040985477083733,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",conjunction
or,1469,Singularity,21,100316,0.00020933849037042945,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",conjunction
or,1469,Smack,67,89739,0.0007466096123201729,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",conjunction
or,1469,Spark,24,91707,0.0002617030324838889,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",conjunction
or,1469,caffe,9,21754,0.00041371701755998897,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",conjunction
or,1469,ccv,63,274433,0.00022956422879172694,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",conjunction
or,1469,cglib,3,10058,0.0002982700338039372,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",conjunction
or,1469,cling,16,29129,0.0005492807854715232,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",conjunction
or,1469,deeplearning4j,140,554761,0.00025236092659721934,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",conjunction
or,1469,drill,337,420706,0.0008010344516122898,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",conjunction
or,1469,facebook-repo-ds2,4,9339,0.0004283113823749866,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",conjunction
or,1469,freeminer,39,516,0.0755813953488372,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",conjunction
or,1469,git2r,16,114486,0.00013975507922366054,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",conjunction
or,1469,guava,135,145688,0.0009266377464170007,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",conjunction
or,1469,immutables,51,47133,0.0010820444274711985,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",conjunction
or,1469,meta,2,17650,0.00011331444759206799,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",conjunction
or,1469,metrics,4,15234,0.0002625705658395694,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",conjunction
or,1469,mgba,41,335182,0.00012232160438209688,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",conjunction
or,1469,naemon-core,2,38923,5.1383500757906636e-05,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",conjunction
or,1469,ovs,28,289815,9.661335679657712e-05,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",conjunction
or,1469,panda3d,16,589605,2.7136811933413046e-05,"C,C#,C++,Java","ATTRIBUTE,CLASS,DECLARATION,FUNCTION,PARAMETER",conjunction
